Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value	P_Valid	P_Source	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	P_LRT_Overall	P_Value_lrt	P_Overall_Valid	P_Source_lrt	P_Method	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	FINAL_INTERPRETATION
Uninodular_goiter_single_thyroid_nodule	177337	9671	167666	0.6944921053108151	2.002691659135509	0.152535915660929	True	lrt_mle	0.808,4.965	wald_mle	two		True	0.8077599359423081	4.965304297856873	False	True	False	mle	mle	lrt_mle	177337	9671	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.152535915660929	0.152535915660929	True	lrt_mle	lrt_mle	0.4309298364558457	False	True	wald_mle		0.808,4.965	0.8077599359423081	4.965304297856873	
Benign_neoplasm_of_the_skin	200345	38834	161511	0.037839270075861006	1.038564291102865	0.8961992930995281	True	lrt_mle	0.589,1.832	wald_mle	two		True	0.588857968871151	1.8317078884433182	False	True	False	mle	mle	lrt_mle	200345	38834	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.8961992930995281	0.8961992930995281	True	lrt_mle	lrt_mle	0.9579750234484826	False	True	wald_mle		0.589,1.832	0.588857968871151	1.8317078884433182	
High_risk_human_papillomavirus_HPV_DNA_test_positive	214395	2498	211897	0.101669765916546	1.107017836338072	0.9194635675907641	True	lrt_mle	0.157,7.819	wald_mle	two		True	0.15672506641903503	7.819352181316294	False	True	False	mle	mle	lrt_mle	125522	2447	123075	sex_restricted_to_0;sex_forced_restriction_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.9194635675907641	0.9194635675907641	True	lrt_mle	lrt_mle	0.9579750234484826	False	True	wald_mle		0.157,7.819	0.15672506641903503	7.819352181316294	
Disorder_of_nervous_system	197211	6591	190620	-0.074502150950566	0.9282054775327381	0.902607117153677	True	lrt_mle	0.279,3.083	wald_mle	two		True	0.279484687005853	3.082692714766644	False	True	False	mle	mle	lrt_mle	197211	6591	190620	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.902607117153677	0.902607117153677	True	lrt_mle	lrt_mle	0.9579750234484826	False	True	wald_mle		0.279,3.083	0.279484687005853	3.082692714766644	
Pain_in_shoulder	219503	40201	179302	0.05764307775432301	1.059336827346607	0.838789895585863	True	lrt_mle	0.609,1.843	wald_mle	two		True	0.608947143159951	1.842843876316551	False	True	False	mle	mle	lrt_mle	219503	40201	179302	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.838789895585863	0.838789895585863	True	lrt_mle	lrt_mle	0.9486750347455831	False	True	wald_mle		0.609,1.843	0.608947143159951	1.842843876316551	
Flat_foot_pes_planus	183387	4085	179302	0.24183341457416502	1.27358201494152	0.760542814260406	True	lrt_mle	0.277,5.855	wald_mle	two		True	0.27705098292163305	5.854558362066174	False	True	False	mle	mle	lrt_mle	183387	4085	179302	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.760542814260406	0.760542814260406	True	lrt_mle	lrt_mle	0.9070248290753441	False	True	wald_mle		0.277,5.855	0.27705098292163305	5.854558362066174	
Morbid_obesity	187242	19576	167666	0.24313502383124802	1.2752408003928801	0.5097231776514171	True	lrt_mle	0.626,2.598	wald_mle	two		True	0.6259314807603911	2.59811041459537	False	True	False	mle	mle	lrt_mle	187242	19576	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.5097231776514171	0.5097231776514171	True	lrt_mle	lrt_mle	0.7705518819039208	False	True	wald_mle		0.626,2.598	0.6259314807603911	2.59811041459537	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	183922	24681	159241	0.058291740930382	1.060024203051101	0.8782852782705111	True	lrt_mle	0.504,2.230	wald_mle	two		True	0.5038473948219451	2.230142147407968	False	True	False	mle	mle	lrt_mle	183922	24681	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.8782852782705111	0.8782852782705111	True	lrt_mle	lrt_mle	0.955781038117909	False	True	wald_mle		0.504,2.230	0.5038473948219451	2.230142147407968	
Conjunctivitis	192663	15604	177059	0.392556782790139	1.480761944688636	0.337057369463711	True	lrt_mle	0.679,3.230	wald_mle	two		True	0.6788960710863371	3.229737260564034	False	True	False	mle	mle	lrt_mle	192663	15604	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.337057369463711	0.337057369463711	True	lrt_mle	lrt_mle	0.6280421488568427	False	True	wald_mle		0.679,3.230	0.6788960710863371	3.229737260564034	
Skin_changes_due_to_solar_radiation	185200	25959	159241	0.231086488775563	1.259968207844437	0.524814499253086	True	lrt_mle	0.623,2.547	wald_mle	two		True	0.6232461742671951	2.54717950999909	False	True	False	mle	mle	lrt_mle	185200	25959	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.524814499253086	0.524814499253086	True	lrt_mle	lrt_mle	0.7723122460599391	False	True	wald_mle		0.623,2.547	0.6232461742671951	2.54717950999909	
Laryngitis_and_tracheitis	221336	3798	217538	-1.535412879494229	0.21536675229472502	0.151270708175535	True	lrt_mle	0.019,2.380	wald_mle	two		True	0.019492519035686003	2.379519953735119	False	True	False	mle	mle	lrt_mle	221336	3798	217538	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.151270708175535	0.151270708175535	True	lrt_mle	lrt_mle	0.4309298364558457	False	True	wald_mle		0.019,2.380	0.019492519035686003	2.379519953735119	
Sensorineural_hearing_loss	198841	21782	177059	-0.507991855569205	0.6017026722679261	0.22125813606338302	True	lrt_mle	0.000,0.973	profile	one	one-sided (boundary)	True	0.0	0.9725587349219421	False	True	False	mle	mle	lrt_mle	198841	21782	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.22125813606338302	0.22125813606338302	True	lrt_mle	lrt_mle	0.5257418095451027	False	True	profile	one-sided (boundary)	0.000,0.973	0.0	0.9725587349219421	
Goiter	182053	14387	167666	0.6490543418419621	1.9137302384366892	0.10856869997911	True	lrt_mle	0.894,4.098	wald_mle	two		True	0.893640051572808	4.098253451220302	False	True	False	mle	mle	lrt_mle	182053	14387	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.10856869997911	0.10856869997911	True	lrt_mle	lrt_mle	0.35149116618236864	False	True	wald_mle		0.894,4.098	0.893640051572808	4.098253451220302	
Alopecia_Areata	159761	520	159241	1.370057365577872	3.935576455612617	0.369330274536864	True	lrt_mle	0.267,57.955	wald_mle	two		True	0.26725421517532705	57.95516462784773	False	True	False	mle	mle	lrt_mle	159761	520	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.369330274536864	0.369330274536864	True	lrt_mle	lrt_mle	0.6293193493753143	False	True	wald_mle		0.267,57.955	0.26725421517532705	57.95516462784773	
Urinary_incontinence_and_enuresis	221336	19386	201950	0.066423918631192	1.068679654371215	0.869177746946803	True	lrt_mle	0.486,2.348	wald_mle	two		True	0.486499019959081	2.347540605041787	False	True	False	mle	mle	lrt_mle	221336	19386	201950	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.869177746946803	0.869177746946803	True	lrt_mle	lrt_mle	0.955781038117909	False	True	wald_mle		0.486,2.348	0.486499019959081	2.347540605041787	
Viral_infections	221336	57765	163571	0.238039492916638	1.268759298840711	0.307932862388465	True	lrt_mle	0.806,1.997	wald_mle	two		True	0.8062651981885921	1.9965517078144281	False	True	False	mle	mle	lrt_mle	221336	57765	163571	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.307932862388465	0.307932862388465	True	lrt_mle	lrt_mle	0.6129354982776661	False	True	wald_mle		0.806,1.997	0.8062651981885921	1.9965517078144281	
Scar_conditions_and_fibrosis_of_skin	167897	8656	159241	0.017591939531803002	1.01774758908628	0.9748890612346781	True	lrt_mle	0.950,1.051	profile	two		True	0.9500023800974091	1.0513698452333191	False	True	False	mle	mle	lrt_mle	167897	8656	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.9748890612346781	0.9748890612346781	True	lrt_mle	lrt_mle	0.986313542421022	False	True	profile		0.950,1.051	0.9500023800974091	1.0513698452333191	
Abnormal_mammogram	173257	11746	161511	-1.4712252550054972	0.22964394035243801	0.031352652887131	True	lrt_mle	0.052,1.017	wald_mle	two		True	0.051867757700721	1.016746080385519	False	True	False	mle	mle	lrt_mle	102301	11702	90599	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.031352652887131	0.031352652887131	True	lrt_mle	lrt_mle	0.13312028029126113	False	True	wald_mle		0.052,1.017	0.051867757700721	1.016746080385519	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	188960	27449	161511	-0.745196782146981	0.47464088989614006	0.071734588407345	True	lrt_mle	0.204,1.103	wald_mle	two		True	0.20421483379513602	1.103171450255175	False	True	False	mle	mle	lrt_mle	188960	27449	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.071734588407345	0.071734588407345	True	lrt_mle	lrt_mle	0.2616796957394698	False	True	wald_mle		0.204,1.103	0.20421483379513602	1.103171450255175	
Aphagia_and_dysphagia	221336	17972	203364	0.6087225957403151	1.838081924806689	0.10520085104790301	True	lrt_mle	0.906,3.729	wald_mle	two		True	0.906108592453679	3.728631634705282	False	True	False	mle	mle	lrt_mle	221336	17972	203364	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.10520085104790301	0.10520085104790301	True	lrt_mle	lrt_mle	0.34489899267603646	False	True	wald_mle		0.906,3.729	0.906108592453679	3.728631634705282	
Hypertrophic_conditions_of_skin	174342	15101	159241	-0.005266397031561	0.9947474461254371	0.9903296384575261	True	lrt_mle	0.961,1.040	profile	two		True	0.9613050433131911	1.039503634297855	False	True	False	mle	mle	lrt_mle	174342	15101	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.9903296384575261	0.9903296384575261	True	lrt_mle	lrt_mle	0.9945087373255682	False	True	profile		0.961,1.040	0.9613050433131911	1.039503634297855	
Mild_cognitive_impairment	193977	3357	190620	1.7180410166803601	5.5735991748095675	0.018231695074264	True	lrt_mle	1.463,21.239	wald_mle	two		True	1.46262584670437	21.239203335175873	False	True	False	mle	mle	lrt_mle	193977	3357	190620	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.018231695074264	0.018231695074264	True	lrt_mle	lrt_mle	0.08744461155989586	False	True	wald_mle		1.463,21.239	1.46262584670437	21.239203335175873	
Acne	169148	9907	159241	0.18717981431326702	1.2058440935842971	0.69536227521931	True	lrt_mle	0.475,3.064	wald_mle	two		True	0.47455699816492203	3.064036530184745	False	True	False	mle	mle	lrt_mle	169148	9907	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.69536227521931	0.69536227521931	True	lrt_mle	lrt_mle	0.8658597561625063	False	True	wald_mle		0.475,3.064	0.47455699816492203	3.064036530184745	
Other_skin_and_subcutaneous_disorders	189175	29934	159241	0.1891752447252	1.208252673838634	0.5372407857939331	True	lrt_mle	0.664,2.200	wald_mle	two		True	0.6637054784240161	2.199581849625099	False	True	False	mle	mle	lrt_mle	189175	29934	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.5372407857939331	0.5372407857939331	True	lrt_mle	lrt_mle	0.7730297973368259	False	True	wald_mle		0.664,2.200	0.6637054784240161	2.199581849625099	
Inflammation_of_the_eye	198166	21107	177059	-0.39591618752421703	0.6730631046586351	0.265136836338677	True	lrt_mle	0.334,1.357	wald_mle	two		True	0.333923214774537	1.356641056413503	False	True	False	mle	mle	lrt_mle	198166	21107	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.265136836338677	0.265136836338677	True	lrt_mle	lrt_mle	0.5692178711301485	False	True	wald_mle		0.334,1.357	0.333923214774537	1.356641056413503	
Hearing_impairment	207412	30353	177059	-0.13284605100621302	0.8755998794537181	0.673813679043456	True	lrt_mle	0.471,1.627	wald_mle	two		True	0.47116682971521706	1.627184047236007	False	True	False	mle	mle	lrt_mle	207412	30353	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.673813679043456	0.673813679043456	True	lrt_mle	lrt_mle	0.8513060627914883	False	True	wald_mle		0.471,1.627	0.47116682971521706	1.627184047236007	
Abnormal_Papanicolaou_smear	218461	6564	211897	0.760357255296473	2.139040267473702	0.175679955007557	True	lrt_mle	0.728,6.282	wald_mle	two		True	0.7283372379557781	6.28210810519038	False	True	False	mle	mle	lrt_mle	218461	6564	211897	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.175679955007557	0.175679955007557	True	lrt_mle	lrt_mle	0.45960715501977034	False	True	wald_mle		0.728,6.282	0.7283372379557781	6.28210810519038	
Rosacea	167892	8651	159241	0.9264224248394771	2.525457980862122	0.078577919119396	True	lrt_mle	0.919,6.941	wald_mle	two		True	0.9189270158686641	6.940636092923117	False	True	False	mle	mle	lrt_mle	167892	8651	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.078577919119396	0.078577919119396	True	lrt_mle	lrt_mle	0.27502271691788605	False	True	wald_mle		0.919,6.941	0.9189270158686641	6.940636092923117	
Epidermal_thickening	174555	15314	159241	0.293642624360722	1.34130446846096	0.478758197319174	True	lrt_mle	0.598,3.010	wald_mle	two		True	0.597656910250548	3.010251611345257	False	True	False	mle	mle	lrt_mle	174555	15314	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.478758197319174	0.478758197319174	True	lrt_mle	lrt_mle	0.7425052281776411	False	True	wald_mle		0.598,3.010	0.597656910250548	3.010251611345257	
Abnormal_cytological_findings_in_specimens_from_genital_organs	221336	9439	211897	0.19916711665295403	1.220385895665564	0.6853068463206381	True	lrt_mle	0.468,3.184	wald_mle	two		True	0.467765728376038	3.183947955122862	False	True	False	mle	mle	lrt_mle	221336	9439	211897	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.6853068463206381	0.6853068463206381	True	lrt_mle	lrt_mle	0.8597896979114157	False	True	wald_mle		0.468,3.184	0.467765728376038	3.183947955122862	
Multinodular_goiter	174257	6591	167666	-0.193495761146135	0.824073329314124	0.7469165856931951	True	lrt_mle	0.253,2.681	wald_mle	two		True	0.25332078169743905	2.6807782904205713	False	True	False	mle	mle	lrt_mle	174257	6591	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.7469165856931951	0.7469165856931951	True	lrt_mle	lrt_mle	0.900274005291775	False	True	wald_mle		0.253,2.681	0.25332078169743905	2.6807782904205713	
Pure_hypercholesterolemia	199582	31916	167666	-0.27921677473364104	0.7563759222531451	0.365380045321539	True	lrt_mle	0.412,1.388	wald_mle	two		True	0.412289331572036	1.387628764447759	False	True	False	mle	mle	lrt_mle	199582	31916	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.365380045321539	0.365380045321539	True	lrt_mle	lrt_mle	0.6293193493753143	False	True	wald_mle		0.412,1.388	0.412289331572036	1.387628764447759	
Benign_sarcoma_related_cancers	187100	25589	161511	0.16922389918216002	1.18438529213734	0.6151028251560661	True	lrt_mle	0.613,2.287	wald_mle	two		True	0.613315728699104	2.287188236973226	False	True	False	mle	mle	lrt_mle	187100	25589	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.6151028251560661	0.6151028251560661	True	lrt_mle	lrt_mle	0.8169827267457492	False	True	wald_mle		0.613,2.287	0.613315728699104	2.287188236973226	
Melanocytic_nevi	187334	25823	161511	0.0009380832854480001	1.000938523423191	0.9977936585564081	True	lrt_mle	0.952,1.050	profile	two		True	0.9518019691989271	1.050016738808648	False	True	False	mle	mle	lrt_mle	187334	25823	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr4-33098029-INV-7075	0.9977936585564081	0.9977936585564081	True	lrt_mle	lrt_mle	0.9977936585564081	False	True	profile		0.952,1.050	0.9518019691989271	1.050016738808648	
Migraine	214732	24112	190620	0.18755047627771002	1.206291136970709	0.556139775747557	True	lrt_mle	0.647,2.247	wald_mle	two		True	0.6474934202711891	2.24734068575497	False	True	False	mle	mle	lrt_mle	214732	24112	190620	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.556139775747557	0.556139775747557	True	lrt_mle	lrt_mle	0.7785956860465798	False	True	wald_mle		0.647,2.247	0.6474934202711891	2.24734068575497	
Diastolic_heart_failure	221336	6420	214916	0.31331876419422705	1.3679575174112641	0.606948935218331	True	lrt_mle	0.418,4.479	wald_mle	two		True	0.417770395463106	4.479273279686583	False	True	False	mle	mle	lrt_mle	221336	6420	214916	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.606948935218331	0.606948935218331	True	lrt_mle	lrt_mle	0.8163670273825588	False	True	wald_mle		0.418,4.479	0.417770395463106	4.479273279686583	
Other_follicular_disorders	189050	29809	159241	-0.19513513195697701	0.822723474310814	0.5134093249917441	True	lrt_mle	0.457,1.480	wald_mle	two		True	0.45732335542940106	1.4800772957386101	False	True	False	mle	mle	lrt_mle	189050	29809	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.5134093249917441	0.5134093249917441	True	lrt_mle	lrt_mle	0.7705518819039208	False	True	wald_mle		0.457,1.480	0.45732335542940106	1.4800772957386101	
Uninodular_goiter_single_thyroid_nodule	177337	9671	167666	-0.26556548360779203	0.7667722302296041	0.59988967789128	True	lrt_mle	0.283,2.078	wald_mle	two		True	0.282948617839036	2.077902544785528	False	True	False	mle	mle	lrt_mle	177337	9671	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.59988967789128	0.59988967789128	True	lrt_mle	lrt_mle	0.8134629663551912	False	True	wald_mle		0.283,2.078	0.282948617839036	2.077902544785528	
Benign_neoplasm_of_the_skin	200345	38834	161511	0.264585892512331	1.302891326995653	0.34301514454637705	True	lrt_mle	0.755,2.247	wald_mle	two		True	0.755497168835214	2.2468989692941532	False	True	False	mle	mle	lrt_mle	200345	38834	161511	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.34301514454637705	0.34301514454637705	True	lrt_mle	lrt_mle	0.6293193493753143	False	True	wald_mle		0.755,2.247	0.755497168835214	2.2468989692941532	
High_risk_human_papillomavirus_HPV_DNA_test_positive	214395	2498	211897	0.254616726938999	1.2899671164685151	0.7879838651355501	True	lrt_mle	0.204,8.154	wald_mle	two		True	0.20406536017957702	8.154324477734805	False	True	False	mle	mle	lrt_mle	125522	2447	123075	sex_restricted_to_0;sex_forced_restriction_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.7879838651355501	0.7879838651355501	True	lrt_mle	lrt_mle	0.9319078587676141	False	True	wald_mle		0.204,8.154	0.20406536017957702	8.154324477734805	
Disorder_of_nervous_system	197211	6591	190620	0.35584504889023705	1.427386356027369	0.536065616969307	True	lrt_mle	0.467,4.362	wald_mle	two		True	0.467138190686313	4.361518390050114	False	True	False	mle	mle	lrt_mle	197211	6591	190620	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.536065616969307	0.536065616969307	True	lrt_mle	lrt_mle	0.7730297973368259	False	True	wald_mle		0.467,4.362	0.467138190686313	4.361518390050114	
Pain_in_shoulder	219503	40201	179302	0.284056040118988	1.3285073783783101	0.27982191747885404	True	lrt_mle	0.795,2.219	wald_mle	two		True	0.79547022070146	2.218727751806045	False	True	False	mle	mle	lrt_mle	219503	40201	179302	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.27982191747885404	0.27982191747885404	True	lrt_mle	lrt_mle	0.5791960304981982	False	True	wald_mle		0.795,2.219	0.79547022070146	2.218727751806045	
Flat_foot_pes_planus	183387	4085	179302	-0.659100472365687	0.517316465717738	0.39702297133506803	True	lrt_mle	0.111,2.414	wald_mle	two		True	0.11085958247069701	2.414011668981596	False	True	False	mle	mle	lrt_mle	183387	4085	179302	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.39702297133506803	0.39702297133506803	True	lrt_mle	lrt_mle	0.6633812464362622	False	True	wald_mle		0.111,2.414	0.11085958247069701	2.414011668981596	
Morbid_obesity	187242	19576	167666	0.21906138459131902	1.2449076924920641	0.517889337309521	True	lrt_mle	0.643,2.410	wald_mle	two		True	0.6429613743626761	2.410401658050021	False	True	False	mle	mle	lrt_mle	187242	19576	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.517889337309521	0.517889337309521	True	lrt_mle	lrt_mle	0.7705518819039208	False	True	wald_mle		0.643,2.410	0.6429613743626761	2.410401658050021	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	183922	24681	159241	0.323717787564895	1.38225716191055	0.36141617925724	True	lrt_mle	0.692,2.763	wald_mle	two		True	0.6915710960846041	2.7627453959112103	False	True	False	mle	mle	lrt_mle	183922	24681	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.36141617925724	0.36141617925724	True	lrt_mle	lrt_mle	0.6293193493753143	False	True	wald_mle		0.692,2.763	0.6915710960846041	2.7627453959112103	
Conjunctivitis	192663	15604	177059	-0.5564092743538911	0.573263805683065	0.17840573357383002	True	lrt_mle	0.253,1.298	wald_mle	two		True	0.25322891349173104	1.297764091686008	False	True	False	mle	mle	lrt_mle	192663	15604	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.17840573357383002	0.17840573357383002	True	lrt_mle	lrt_mle	0.4620708499562198	False	True	wald_mle		0.253,1.298	0.25322891349173104	1.297764091686008	
Skin_changes_due_to_solar_radiation	185200	25959	159241	0.285517307599218	1.3304501020813722	0.408240262571305	True	lrt_mle	0.678,2.611	wald_mle	two		True	0.6778620953829361	2.611294371207427	False	True	False	mle	mle	lrt_mle	185200	25959	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.408240262571305	0.408240262571305	True	lrt_mle	lrt_mle	0.6692039747213164	False	True	wald_mle		0.678,2.611	0.6778620953829361	2.611294371207427	
Laryngitis_and_tracheitis	221336	3798	217538	-1.352991741043845	0.258465839928644	0.09990193715704	True	lrt_mle	0.050,1.324	wald_mle	two		True	0.05046305048353	1.323831789198358	False	True	False	mle	mle	lrt_mle	221336	3798	217538	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.09990193715704	0.09990193715704	True	lrt_mle	lrt_mle	0.3317256631240174	False	True	wald_mle		0.050,1.324	0.05046305048353	1.323831789198358	
Sensorineural_hearing_loss	198841	21782	177059	0.06363008746032	1.065698110745283	0.862098475216146	True	lrt_mle	0.520,2.184	wald_mle	two		True	0.5201168586107591	2.183571719400854	False	True	False	mle	mle	lrt_mle	198841	21782	177059	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.862098475216146	0.862098475216146	True	lrt_mle	lrt_mle	0.955781038117909	False	True	wald_mle		0.520,2.184	0.5201168586107591	2.183571719400854	
Goiter	182053	14387	167666	-0.06432716599133101	0.9376981663906041	0.87774287574897	True	lrt_mle	0.937,1.065	profile	two		True	0.937228692607978	1.064909791244589	False	True	False	mle	mle	lrt_mle	182053	14387	167666	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr4-33098029-INV-7075	0.87774287574897	0.87774287574897	True	lrt_mle	lrt_mle	0.955781038117909	False	True	profile		0.937,1.065	0.937228692607978	1.064909791244589	
Alopecia_Areata	159761	520	159241	0.23716825290356403	1.2676543863644731	0.900645112977658	True	lrt_mle	0.716,1.351	profile	two		True	0.716225228440702	1.351325230961733	False	True	False	mle	mle	lrt_mle	159761	520	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr4-33098029-INV-7075	0.900645112977658	0.900645112977658	True	lrt_mle	lrt_mle	0.9579750234484826	False	True	profile		0.716,1.351	0.716225228440702	1.351325230961733	
Urinary_incontinence_and_enuresis	221336	19386	201950	-0.07908318973768501	0.9239630570034961	0.829603112409644	True	lrt_mle	0.449,1.901	wald_mle	two		True	0.449200252069466	1.9005059030448281	False	True	False	mle	mle	lrt_mle	221336	19386	201950	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.829603112409644	0.829603112409644	True	lrt_mle	lrt_mle	0.9486750347455831	False	True	wald_mle		0.449,1.901	0.449200252069466	1.9005059030448281	
Viral_infections	221336	57765	163571	-0.09751368965446501	0.9070899237231791	0.665271056209075	True	lrt_mle	0.583,1.412	wald_mle	two		True	0.582829878989616	1.411753513986852	False	True	False	mle	mle	lrt_mle	221336	57765	163571	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.665271056209075	0.665271056209075	True	lrt_mle	lrt_mle	0.8487941061977854	False	True	wald_mle		0.583,1.412	0.582829878989616	1.411753513986852	
Scar_conditions_and_fibrosis_of_skin	167897	8656	159241	0.24432647893408702	1.276761098055215	0.651782754218541	True	lrt_mle	0.444,3.673	wald_mle	two		True	0.44386601122367103	3.672547255900871	False	True	False	mle	mle	lrt_mle	167897	8656	159241	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr4-33098029-INV-7075	0.651782754218541	0.651782754218541	True	lrt_mle	lrt_mle	0.8477432017799363	False	True	wald_mle		0.444,3.673	0.44386601122367103	3.672547255900871	
